time,valid_time,lsm,cvh,cvl,slt,number,expver,d2m,tvh,z,si10,dl,tvl,cl
1996-01-01 00:00:00,1970-01-01,,,,,0,0001,246.27238,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1970-02-01,,,,,0,0001,248.72443,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1970-03-01,,,,,0,0001,253.25832,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1970-04-01,,,,,0,0001,260.442,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1970-05-01,,,,,0,0001,267.50156,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1970-06-01,,,,,0,0001,272.89755,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1970-07-01,,,,,0,0001,275.21146,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1970-08-01,,,,,0,0001,274.1157,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1970-09-01,,,,,0,0001,272.5674,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1970-10-01,,,,,0,0001,265.87772,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1970-11-01,,,,,0,0001,253.88478,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1970-12-01,,,,,0,0001,249.72438,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1971-01-01,,,,,0,0001,247.1584,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1971-02-01,,,,,0,0001,249.0855,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1971-03-01,,,,,0,0001,251.09712,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1971-04-01,,,,,0,0001,262.50787,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1971-05-01,,,,,0,0001,266.5743,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1971-06-01,,,,,0,0001,274.2175,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1971-07-01,,,,,0,0001,274.53366,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1971-08-01,,,,,0,0001,273.9985,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1971-09-01,,,,,0,0001,272.59012,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1971-10-01,,,,,0,0001,264.17346,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1971-11-01,,,,,0,0001,254.74304,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1971-12-01,,,,,0,0001,251.13734,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1972-01-01,,,,,0,0001,250.97096,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1972-02-01,,,,,0,0001,248.65245,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1972-03-01,,,,,0,0001,255.15211,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1972-04-01,,,,,0,0001,260.6118,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1972-05-01,,,,,0,0001,266.42905,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1972-06-01,,,,,0,0001,271.30557,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1972-07-01,,,,,0,0001,275.18652,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1972-08-01,,,,,0,0001,273.8851,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1972-09-01,,,,,0,0001,270.24292,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1972-10-01,,,,,0,0001,260.73343,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1972-11-01,,,,,0,0001,251.44556,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1972-12-01,,,,,0,0001,249.3886,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1973-01-01,,,,,0,0001,250.114,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1973-02-01,,,,,0,0001,249.43567,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1973-03-01,,,,,0,0001,250.84685,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1973-04-01,,,,,0,0001,261.43906,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1973-05-01,,,,,0,0001,267.3741,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1973-06-01,,,,,0,0001,272.8656,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1973-07-01,,,,,0,0001,274.62033,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1973-08-01,,,,,0,0001,274.2015,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1973-09-01,,,,,0,0001,272.76932,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1973-10-01,,,,,0,0001,262.52963,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1973-11-01,,,,,0,0001,253.33215,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1973-12-01,,,,,0,0001,246.9399,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1974-01-01,,,,,0,0001,247.98358,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1974-02-01,,,,,0,0001,249.34914,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1974-03-01,,,,,0,0001,255.59682,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1974-04-01,,,,,0,0001,262.4722,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1974-05-01,,,,,0,0001,266.88724,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1974-06-01,,,,,0,0001,271.66953,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1974-07-01,,,,,0,0001,274.23703,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1974-08-01,,,,,0,0001,274.45248,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1974-09-01,,,,,0,0001,271.43497,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1974-10-01,,,,,0,0001,266.37686,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1974-11-01,,,,,0,0001,252.46184,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1974-12-01,,,,,0,0001,248.1675,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1975-01-01,,,,,0,0001,247.26637,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1975-02-01,,,,,0,0001,246.82338,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1975-03-01,,,,,0,0001,251.93683,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1975-04-01,,,,,0,0001,259.10922,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1975-05-01,,,,,0,0001,265.6715,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1975-06-01,,,,,0,0001,272.7421,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1975-07-01,,,,,0,0001,274.07947,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1975-08-01,,,,,0,0001,273.88577,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1975-09-01,,,,,0,0001,272.47217,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1975-10-01,,,,,0,0001,266.4142,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1975-11-01,,,,,0,0001,253.22754,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1975-12-01,,,,,0,0001,250.24055,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1976-01-01,,,,,0,0001,247.31474,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1976-02-01,,,,,0,0001,250.98262,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1976-03-01,,,,,0,0001,255.0696,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1976-04-01,,,,,0,0001,261.13425,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1976-05-01,,,,,0,0001,267.11743,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1976-06-01,,,,,0,0001,272.43924,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1976-07-01,,,,,0,0001,273.82825,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1976-08-01,,,,,0,0001,274.129,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1976-09-01,,,,,0,0001,271.5156,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1976-10-01,,,,,0,0001,262.00937,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1976-11-01,,,,,0,0001,259.23233,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1976-12-01,,,,,0,0001,246.62927,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1977-01-01,,,,,0,0001,247.3706,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1977-02-01,,,,,0,0001,249.56401,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1977-03-01,,,,,0,0001,257.05713,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1977-04-01,,,,,0,0001,261.8766,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1977-05-01,,,,,0,0001,264.5272,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1977-06-01,,,,,0,0001,271.29138,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1977-07-01,,,,,0,0001,275.39792,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1977-08-01,,,,,0,0001,275.0013,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1977-09-01,,,,,0,0001,272.01804,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1977-10-01,,,,,0,0001,262.71982,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1977-11-01,,,,,0,0001,258.31015,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1977-12-01,,,,,0,0001,250.17256,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1978-01-01,,,,,0,0001,242.6518,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1978-02-01,,,,,0,0001,247.31989,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1978-03-01,,,,,0,0001,250.72902,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1978-04-01,,,,,0,0001,260.2935,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1978-05-01,,,,,0,0001,269.03537,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1978-06-01,,,,,0,0001,273.35928,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1978-07-01,,,,,0,0001,274.9048,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1978-08-01,,,,,0,0001,274.63867,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1978-09-01,,,,,0,0001,272.34384,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1978-10-01,,,,,0,0001,264.83554,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1978-11-01,,,,,0,0001,256.63373,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1978-12-01,,,,,0,0001,245.88393,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1979-01-01,,,,,0,0001,247.01729,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1979-02-01,,,,,0,0001,245.39629,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1979-03-01,,,,,0,0001,252.0114,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1979-04-01,,,,,0,0001,261.5778,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1979-05-01,,,,,0,0001,265.68692,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1979-06-01,,,,,0,0001,272.3141,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1979-07-01,,,,,0,0001,274.56027,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1979-08-01,,,,,0,0001,274.7985,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1979-09-01,,,,,0,0001,269.79855,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1979-10-01,,,,,0,0001,263.01462,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1979-11-01,,,,,0,0001,258.59384,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1979-12-01,,,,,0,0001,247.49408,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1980-01-01,,,,,0,0001,245.22198,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1980-02-01,,,,,0,0001,250.74377,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1980-03-01,,,,,0,0001,252.84166,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1980-04-01,,,,,0,0001,261.12305,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1980-05-01,,,,,0,0001,266.97668,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1980-06-01,,,,,0,0001,273.1732,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1980-07-01,,,,,0,0001,275.3923,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1980-08-01,,,,,0,0001,274.99704,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1980-09-01,,,,,0,0001,272.31735,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1980-10-01,,,,,0,0001,262.4584,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1980-11-01,,,,,0,0001,254.80107,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1980-12-01,,,,,0,0001,249.96443,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1981-01-01,,,,,0,0001,245.75879,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1981-02-01,,,,,0,0001,248.55615,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1981-03-01,,,,,0,0001,254.72742,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1981-04-01,,,,,0,0001,260.02472,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1981-05-01,,,,,0,0001,266.94266,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1981-06-01,,,,,0,0001,272.28503,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1981-07-01,,,,,0,0001,275.37778,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1981-08-01,,,,,0,0001,275.27078,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1981-09-01,,,,,0,0001,271.28635,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1981-10-01,,,,,0,0001,262.3739,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1981-11-01,,,,,0,0001,253.23492,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1981-12-01,,,,,0,0001,246.97826,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1982-01-01,,,,,0,0001,249.2561,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1982-02-01,,,,,0,0001,247.20619,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1982-03-01,,,,,0,0001,251.87811,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1982-04-01,,,,,0,0001,260.99402,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1982-05-01,,,,,0,0001,265.12967,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1982-06-01,,,,,0,0001,272.58347,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1982-07-01,,,,,0,0001,275.13916,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1982-08-01,,,,,0,0001,275.02322,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1982-09-01,,,,,0,0001,270.9088,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1982-10-01,,,,,0,0001,261.29962,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1982-11-01,,,,,0,0001,254.26697,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1982-12-01,,,,,0,0001,251.05022,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1983-01-01,,,,,0,0001,246.5307,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1983-02-01,,,,,0,0001,246.5291,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1983-03-01,,,,,0,0001,253.01898,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1983-04-01,,,,,0,0001,258.07645,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1983-05-01,,,,,0,0001,265.52307,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1983-06-01,,,,,0,0001,270.00632,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1983-07-01,,,,,0,0001,274.86594,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1983-08-01,,,,,0,0001,274.67712,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1983-09-01,,,,,0,0001,272.88217,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1983-10-01,,,,,0,0001,264.08615,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1983-11-01,,,,,0,0001,253.77795,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1983-12-01,,,,,0,0001,246.43854,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1984-01-01,,,,,0,0001,244.78041,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1984-02-01,,,,,0,0001,247.34773,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1984-03-01,,,,,0,0001,256.03735,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1984-04-01,,,,,0,0001,261.16586,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1984-05-01,,,,,0,0001,268.09573,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1984-06-01,,,,,0,0001,274.03903,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1984-07-01,,,,,0,0001,274.68576,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1984-08-01,,,,,0,0001,274.61874,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1984-09-01,,,,,0,0001,269.719,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1984-10-01,,,,,0,0001,263.72226,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1984-11-01,,,,,0,0001,252.17426,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1984-12-01,,,,,0,0001,252.05878,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1985-01-01,,,,,0,0001,245.82678,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1985-02-01,,,,,0,0001,251.83972,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1985-03-01,,,,,0,0001,257.1948,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1985-04-01,,,,,0,0001,262.13907,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1985-05-01,,,,,0,0001,266.26672,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1985-06-01,,,,,0,0001,272.5363,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1985-07-01,,,,,0,0001,274.5342,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1985-08-01,,,,,0,0001,275.1497,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1985-09-01,,,,,0,0001,271.96255,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1985-10-01,,,,,0,0001,264.80008,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1985-11-01,,,,,0,0001,255.2785,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1985-12-01,,,,,0,0001,250.43616,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1986-01-01,,,,,0,0001,242.87578,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1986-02-01,,,,,0,0001,248.0097,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1986-03-01,,,,,0,0001,253.9493,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1986-04-01,,,,,0,0001,260.3422,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1986-05-01,,,,,0,0001,264.27356,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1986-06-01,,,,,0,0001,273.0786,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1986-07-01,,,,,0,0001,274.75598,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1986-08-01,,,,,0,0001,274.57507,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1986-09-01,,,,,0,0001,271.85205,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1986-10-01,,,,,0,0001,260.8496,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1986-11-01,,,,,0,0001,256.42313,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1986-12-01,,,,,0,0001,246.12354,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1987-01-01,,,,,0,0001,244.40349,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1987-02-01,,,,,0,0001,249.33043,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1987-03-01,,,,,0,0001,254.95012,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1987-04-01,,,,,0,0001,260.40836,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1987-05-01,,,,,0,0001,263.82523,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1987-06-01,,,,,0,0001,273.3779,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1987-07-01,,,,,0,0001,275.67673,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1987-08-01,,,,,0,0001,274.43457,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1987-09-01,,,,,0,0001,272.5743,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1987-10-01,,,,,0,0001,260.7372,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1987-11-01,,,,,0,0001,253.87761,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1987-12-01,,,,,0,0001,248.6831,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1988-01-01,,,,,0,0001,249.56604,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1988-02-01,,,,,0,0001,252.41927,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1988-03-01,,,,,0,0001,255.73584,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1988-04-01,,,,,0,0001,261.50125,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1988-05-01,,,,,0,0001,267.5599,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1988-06-01,,,,,0,0001,272.55212,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1988-07-01,,,,,0,0001,275.48303,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1988-08-01,,,,,0,0001,275.1533,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1988-09-01,,,,,0,0001,271.79956,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1988-10-01,,,,,0,0001,262.76355,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1988-11-01,,,,,0,0001,254.34285,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1988-12-01,,,,,0,0001,250.7212,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1989-01-01,,,,,0,0001,247.69617,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1989-02-01,,,,,0,0001,248.67143,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1989-03-01,,,,,0,0001,254.47371,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1989-04-01,,,,,0,0001,258.9279,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1989-05-01,,,,,0,0001,266.90622,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1989-06-01,,,,,0,0001,272.63974,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1989-07-01,,,,,0,0001,274.802,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1989-08-01,,,,,0,0001,274.5819,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1989-09-01,,,,,0,0001,273.38644,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1989-10-01,,,,,0,0001,263.13528,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1989-11-01,,,,,0,0001,253.94421,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1989-12-01,,,,,0,0001,248.68205,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1990-01-01,,,,,0,0001,251.59071,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1990-02-01,,,,,0,0001,251.25409,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1990-03-01,,,,,0,0001,251.79277,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1990-04-01,,,,,0,0001,259.27072,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1990-05-01,,,,,0,0001,268.47366,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1990-06-01,,,,,0,0001,273.74728,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1990-07-01,,,,,0,0001,275.51077,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1990-08-01,,,,,0,0001,274.7991,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1990-09-01,,,,,0,0001,272.792,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1990-10-01,,,,,0,0001,261.40903,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1990-11-01,,,,,0,0001,256.01706,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1990-12-01,,,,,0,0001,250.66243,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1991-01-01,,,,,0,0001,245.81499,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1991-02-01,,,,,0,0001,250.47166,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1991-03-01,,,,,0,0001,254.26518,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1991-04-01,,,,,0,0001,259.77145,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1991-05-01,,,,,0,0001,266.29712,5.38483631345602,,,,6.093562122799301,
1996-01-01 00:00:00,1991-06-01,,,,,0,0001,273.92917,5.38483631345602,,,,6.093562122799301,
