date,discharge_m3s,Station_ID
1981-07-10,26.0,2549210
1981-07-11,24.0,2549210
1981-07-12,20.0,2549210
1981-07-13,21.0,2549210
1981-07-14,45.0,2549210
1981-07-15,73.0,2549210
1981-07-16,66.0,2549210
1981-07-17,69.0,2549210
1981-07-18,60.0,2549210
1981-07-19,50.0,2549210
1981-07-20,46.0,2549210
1981-07-21,42.0,2549210
1981-07-22,38.0,2549210
1981-07-23,39.0,2549210
1981-07-24,34.0,2549210
1981-07-25,47.0,2549210
1981-07-26,47.0,2549210
1981-07-27,71.0,2549210
1981-07-28,60.0,2549210
1981-07-29,55.0,2549210
1981-07-30,60.0,2549210
1981-07-31,395.0,2549210
1981-08-01,102.0,2549210
1981-08-02,97.0,2549210
1981-08-03,75.0,2549210
1981-08-04,66.0,2549210
1981-08-05,59.0,2549210
1981-08-06,56.0,2549210
1981-08-07,115.0,2549210
1981-08-08,70.0,2549210
1981-08-09,57.0,2549210
1981-08-10,42.0,2549210
1981-08-11,79.0,2549210
1981-08-12,70.0,2549210
1981-08-13,68.0,2549210
1981-08-14,59.0,2549210
1981-08-15,64.0,2549210
1981-08-16,53.0,2549210
1981-08-17,49.0,2549210
1981-08-18,62.0,2549210
1981-08-19,140.0,2549210
1981-08-20,206.0,2549210
1981-08-21,87.0,2549210
1981-08-22,77.0,2549210
1981-08-23,99.0,2549210
1981-08-24,74.0,2549210
1981-08-25,73.0,2549210
1981-08-26,101.0,2549210
1981-08-27,69.0,2549210
1981-08-28,60.0,2549210
1981-08-29,73.0,2549210
1981-08-30,148.0,2549210
1981-08-31,110.0,2549210
1981-09-01,77.0,2549210
1981-09-02,70.0,2549210
1981-09-03,63.0,2549210
1981-09-04,62.0,2549210
1981-09-05,66.0,2549210
1981-09-06,81.0,2549210
1981-09-07,74.0,2549210
1981-09-08,75.0,2549210
1981-09-09,75.0,2549210
1981-09-10,98.0,2549210
1981-09-11,79.0,2549210
1981-09-12,73.0,2549210
1981-09-13,76.0,2549210
1981-09-14,74.0,2549210
1981-09-15,75.0,2549210
1981-09-16,80.0,2549210
1981-09-17,69.0,2549210
1981-09-18,67.0,2549210
1981-09-19,56.0,2549210
1981-09-20,54.0,2549210
1981-09-21,51.0,2549210
1981-09-22,51.0,2549210
1981-09-23,45.0,2549210
1981-09-24,44.0,2549210
1981-09-25,43.0,2549210
1981-09-26,43.0,2549210
1981-09-27,42.0,2549210
1981-09-28,42.0,2549210
1981-09-29,308.0,2549210
1981-09-30,99.0,2549210
1981-10-01,83.0,2549210
1981-10-02,81.0,2549210
1981-10-03,79.0,2549210
1981-10-04,73.0,2549210
1981-10-05,67.0,2549210
1981-10-06,58.0,2549210
1981-10-07,50.0,2549210
1981-10-08,47.0,2549210
1981-10-09,46.0,2549210
1981-10-10,45.0,2549210
1981-10-11,44.0,2549210
1981-10-12,43.0,2549210
1981-10-13,39.0,2549210
1981-10-14,36.0,2549210
1981-10-15,35.0,2549210
1981-10-16,32.0,2549210
1981-10-17,31.0,2549210
1981-10-18,30.0,2549210
1981-10-19,29.0,2549210
1981-10-20,28.0,2549210
1981-10-21,28.0,2549210
1981-10-22,27.0,2549210
1981-10-23,27.0,2549210
1981-10-24,26.0,2549210
1981-10-25,26.0,2549210
1981-10-26,25.0,2549210
1981-10-27,25.0,2549210
1981-10-28,24.0,2549210
1981-10-29,24.0,2549210
1981-10-30,24.0,2549210
1981-10-31,24.0,2549210
1981-11-01,23.0,2549210
1981-11-02,23.0,2549210
1981-11-03,22.0,2549210
1981-11-04,22.0,2549210
1981-11-05,21.0,2549210
1981-11-06,21.0,2549210
1981-11-07,21.0,2549210
1981-11-08,21.0,2549210
1981-11-09,21.0,2549210
1981-11-10,21.0,2549210
1981-11-11,20.0,2549210
1981-11-12,20.0,2549210
1981-11-13,20.0,2549210
1981-11-14,19.0,2549210
1981-11-15,19.0,2549210
1981-11-16,19.0,2549210
1981-11-17,18.0,2549210
1981-11-18,18.0,2549210
1981-11-19,18.0,2549210
1981-11-20,18.0,2549210
1981-11-21,18.0,2549210
1981-11-22,18.0,2549210
1981-11-23,17.0,2549210
1981-11-24,17.0,2549210
1981-11-25,17.0,2549210
1981-11-26,17.0,2549210
1981-11-27,16.0,2549210
1981-11-28,16.0,2549210
1981-11-29,16.0,2549210
1981-11-30,16.0,2549210
1981-12-01,16.0,2549210
1981-12-02,16.0,2549210
1981-12-03,16.0,2549210
1981-12-04,16.0,2549210
1981-12-05,15.0,2549210
1981-12-06,15.0,2549210
1981-12-07,14.0,2549210
1981-12-08,14.0,2549210
1981-12-09,14.0,2549210
1981-12-10,14.0,2549210
1981-12-11,14.0,2549210
1981-12-12,14.0,2549210
1981-12-13,13.0,2549210
1981-12-14,13.0,2549210
1981-12-15,12.0,2549210
1981-12-16,12.0,2549210
1981-12-17,12.0,2549210
1981-12-18,12.0,2549210
1981-12-19,12.0,2549210
1981-12-20,12.0,2549210
1981-12-21,12.0,2549210
1981-12-22,12.0,2549210
1981-12-23,11.0,2549210
1981-12-24,11.0,2549210
1981-12-25,11.0,2549210
1981-12-26,11.0,2549210
1981-12-27,11.0,2549210
1981-12-28,11.0,2549210
1981-12-29,11.0,2549210
1981-12-30,11.0,2549210
1981-12-31,11.0,2549210
1982-01-01,11.0,2549210
1982-01-02,11.0,2549210
1982-01-03,10.0,2549210
1982-01-04,10.0,2549210
1982-01-05,10.0,2549210
1982-01-06,10.0,2549210
1982-01-07,10.0,2549210
1982-01-08,10.0,2549210
1982-01-09,10.0,2549210
1982-01-10,10.0,2549210
1982-01-11,10.0,2549210
1982-01-12,10.0,2549210
1982-01-13,10.0,2549210
1982-01-14,10.0,2549210
1982-01-15,10.0,2549210
1982-01-16,10.0,2549210
1982-01-17,10.0,2549210
1982-01-18,10.0,2549210
1982-01-19,10.0,2549210
1982-01-20,10.0,2549210
1982-01-21,10.0,2549210
1982-01-22,9.0,2549210
1982-01-23,9.0,2549210
1982-01-24,9.0,2549210
1982-01-25,10.0,2549210
1982-01-26,12.0,2549210
1982-01-27,12.0,2549210
1982-01-28,11.0,2549210
1982-01-29,10.0,2549210
1982-01-30,10.0,2549210
1982-01-31,10.0,2549210
1982-02-01,10.0,2549210
1982-02-02,10.0,2549210
1982-02-03,10.0,2549210
1982-02-04,10.0,2549210
1982-02-05,9.0,2549210
1982-02-06,9.0,2549210
1982-02-07,9.0,2549210
1982-02-08,9.0,2549210
1982-02-09,9.0,2549210
1982-02-10,9.0,2549210
1982-02-11,9.0,2549210
1982-02-12,9.0,2549210
1982-02-13,9.0,2549210
1982-02-14,9.0,2549210
1982-02-15,9.0,2549210
1982-02-16,9.0,2549210
1982-02-17,9.0,2549210
1982-02-18,8.0,2549210
1982-02-19,8.0,2549210
1982-02-20,8.0,2549210
1982-02-21,8.0,2549210
1982-02-22,8.0,2549210
1982-02-23,8.0,2549210
1982-02-24,8.0,2549210
1982-02-25,8.0,2549210
1982-02-26,8.0,2549210
1982-02-27,8.0,2549210
1982-02-28,8.0,2549210
1982-03-01,7.0,2549210
1982-03-02,7.0,2549210
1982-03-03,10.0,2549210
1982-03-04,9.0,2549210
1982-03-05,9.0,2549210
1982-03-06,9.0,2549210
1982-03-07,11.0,2549210
1982-03-08,8.0,2549210
1982-03-09,8.0,2549210
1982-03-10,8.0,2549210
1982-03-11,8.0,2549210
1982-03-12,7.0,2549210
1982-03-13,7.0,2549210
1982-03-14,10.0,2549210
1982-03-15,10.0,2549210
1982-03-16,10.0,2549210
1982-03-17,10.0,2549210
1982-03-18,10.0,2549210
1982-03-19,10.0,2549210
1982-03-20,10.0,2549210
1982-03-21,10.0,2549210
1982-03-22,10.0,2549210
1982-03-23,7.0,2549210
1982-03-24,10.0,2549210
1982-03-25,10.0,2549210
1982-03-26,7.0,2549210
1982-03-27,9.0,2549210
1982-03-28,10.0,2549210
1982-03-29,10.0,2549210
1982-03-30,10.0,2549210
1982-03-31,10.0,2549210
1982-04-01,10.0,2549210
1982-04-02,10.0,2549210
1982-04-03,10.0,2549210
1982-04-04,10.0,2549210
1982-04-05,10.0,2549210
1982-04-06,10.0,2549210
1982-04-07,10.0,2549210
1982-04-08,10.0,2549210
1982-04-09,10.0,2549210
1982-04-10,10.0,2549210
1982-04-11,10.0,2549210
1982-04-12,10.0,2549210
1982-04-13,10.0,2549210
1982-04-14,10.0,2549210
1982-04-15,10.0,2549210
1982-04-16,12.0,2549210
1982-04-17,12.0,2549210
1982-04-18,13.0,2549210
1982-04-19,14.0,2549210
1982-04-20,10.0,2549210
1982-04-21,12.0,2549210
1982-04-22,12.0,2549210
1982-04-23,12.0,2549210
1982-04-24,12.0,2549210
1982-04-25,15.0,2549210
1982-04-26,15.0,2549210
1982-04-27,14.0,2549210
1982-04-28,14.0,2549210
1982-04-29,12.0,2549210
1982-04-30,12.0,2549210
1982-05-01,12.0,2549210
1982-05-02,10.0,2549210
1982-05-03,10.0,2549210
1982-05-04,10.0,2549210
1982-05-05,11.0,2549210
1982-05-06,11.0,2549210
1982-05-07,11.0,2549210
1982-05-08,10.0,2549210
1982-05-09,10.0,2549210
1982-05-10,10.0,2549210
1982-05-11,10.0,2549210
1982-05-12,10.0,2549210
1982-05-13,10.0,2549210
1982-05-14,18.0,2549210
1982-07-16,34.0,2549210
1982-07-17,35.0,2549210
1982-07-18,37.0,2549210
1982-07-19,176.0,2549210
1982-07-20,54.0,2549210
1982-07-21,32.0,2549210
1982-07-22,32.0,2549210
1982-07-23,48.0,2549210
1982-07-24,76.0,2549210
1982-07-25,68.0,2549210
1982-07-26,75.0,2549210
1982-07-27,70.0,2549210
1982-07-28,46.0,2549210
1982-07-29,49.0,2549210
1982-07-30,62.0,2549210
1982-07-31,74.0,2549210
1982-08-01,62.0,2549210
1982-08-02,69.0,2549210
1982-08-03,62.0,2549210
1982-08-04,54.0,2549210
1982-08-05,48.0,2549210
1982-08-06,40.0,2549210
1982-08-07,32.0,2549210
1982-08-08,49.0,2549210
1982-08-09,44.0,2549210
1982-08-10,48.0,2549210
1982-08-11,48.0,2549210
1982-08-12,48.0,2549210
1982-08-13,76.0,2549210
1982-08-14,73.0,2549210
1982-08-15,67.0,2549210
1982-08-16,62.0,2549210
1982-08-17,58.0,2549210
1982-08-18,58.0,2549210
1982-08-19,58.0,2549210
1982-08-20,56.0,2549210
1982-08-21,57.0,2549210
1982-08-22,60.0,2549210
1982-08-23,60.0,2549210
1982-08-24,76.0,2549210
1982-08-25,70.0,2549210
1982-08-26,64.0,2549210
1982-08-27,79.0,2549210
1982-08-28,68.0,2549210
1982-08-29,49.0,2549210
1982-08-30,70.0,2549210
1982-08-31,69.0,2549210
1982-09-01,67.0,2549210
1982-09-02,59.0,2549210
1982-09-03,54.0,2549210
1982-09-04,51.0,2549210
1982-09-05,67.0,2549210
1982-09-06,64.0,2549210
1982-09-07,63.0,2549210
1982-09-08,56.0,2549210
1982-09-09,54.0,2549210
1982-09-10,58.0,2549210
1982-09-11,57.0,2549210
1982-09-12,54.0,2549210
1982-09-13,155.0,2549210
1982-09-14,83.0,2549210
1982-09-15,71.0,2549210
1982-09-16,73.0,2549210
1982-09-17,128.0,2549210
1982-09-18,268.0,2549210
1982-09-19,300.0,2549210
1982-09-20,163.0,2549210
1982-09-21,230.0,2549210
1982-09-22,98.0,2549210
1982-09-23,64.0,2549210
1982-09-24,62.0,2549210
1982-09-25,51.0,2549210
1982-09-26,47.0,2549210
1982-09-27,42.0,2549210
1982-09-28,40.0,2549210
1982-09-29,38.0,2549210
1982-09-30,37.0,2549210
1982-10-01,36.0,2549210
1982-10-02,36.0,2549210
1982-10-03,36.0,2549210
1982-10-04,36.0,2549210
1982-10-05,36.0,2549210
1982-10-06,35.0,2549210
1982-10-07,34.0,2549210
1982-10-08,33.0,2549210
1982-10-09,39.0,2549210
1982-10-10,38.0,2549210
1982-10-11,36.0,2549210
1982-10-12,36.0,2549210
1982-10-13,35.0,2549210
1982-10-14,35.0,2549210
1982-10-15,35.0,2549210
1982-10-16,36.0,2549210
1982-10-17,36.0,2549210
1982-10-18,27.0,2549210
1982-10-19,27.0,2549210
1982-10-20,26.0,2549210
1982-10-21,26.0,2549210
1982-10-22,25.0,2549210
1982-10-23,25.0,2549210
1982-10-24,24.0,2549210
1982-10-25,23.0,2549210
1982-10-26,22.0,2549210
1982-10-27,22.0,2549210
1982-10-28,21.0,2549210
1982-10-29,21.0,2549210
1982-10-30,21.0,2549210
1982-10-31,20.0,2549210
1982-11-01,19.0,2549210
1982-11-02,18.0,2549210
1982-11-03,17.0,2549210
1982-11-04,16.0,2549210
1982-11-05,16.0,2549210
1982-11-06,16.0,2549210
1982-11-07,16.0,2549210
1982-11-08,16.0,2549210
1982-11-09,16.0,2549210
1982-11-10,17.0,2549210
1982-11-11,16.0,2549210
1982-11-12,16.0,2549210
1982-11-13,16.0,2549210
1982-11-14,16.0,2549210
1982-11-15,16.0,2549210
1982-11-16,17.0,2549210
1982-11-17,17.0,2549210
1982-11-18,17.0,2549210
1982-11-19,17.0,2549210
1982-11-20,17.0,2549210
1982-11-21,17.0,2549210
1982-11-22,17.0,2549210
1982-11-23,17.0,2549210
1982-11-24,16.0,2549210
1982-11-25,16.0,2549210
1982-11-26,16.0,2549210
1982-11-27,16.0,2549210
1982-11-28,16.0,2549210
1982-11-29,16.0,2549210
1982-11-30,14.0,2549210
1982-12-01,14.0,2549210
1982-12-02,14.0,2549210
1982-12-03,14.0,2549210
1982-12-04,13.0,2549210
1982-12-05,13.0,2549210
1982-12-06,13.0,2549210
1982-12-07,13.0,2549210
1982-12-08,13.0,2549210
1982-12-09,12.0,2549210
1982-12-10,12.0,2549210
1982-12-11,12.0,2549210
1982-12-12,12.0,2549210
1982-12-13,12.0,2549210
1982-12-14,12.0,2549210
1982-12-15,12.0,2549210
1982-12-16,11.0,2549210
1982-12-17,11.0,2549210
1982-12-18,12.0,2549210
1982-12-19,11.0,2549210
1982-12-20,12.0,2549210
1982-12-21,12.0,2549210
1982-12-22,11.0,2549210
1982-12-23,12.0,2549210
1982-12-24,11.0,2549210
1982-12-25,11.0,2549210
1982-12-26,11.0,2549210
1982-12-27,11.0,2549210
1982-12-28,11.0,2549210
1982-12-29,11.0,2549210
1982-12-30,11.0,2549210
1982-12-31,11.0,2549210
1983-01-01,11.0,2549210
1983-01-02,11.0,2549210
1983-01-03,12.0,2549210
1983-01-04,11.0,2549210
1983-01-05,11.0,2549210
1983-01-06,11.0,2549210
1983-01-07,11.0,2549210
1983-01-08,11.0,2549210
1983-01-09,11.0,2549210
1983-01-10,11.0,2549210
1983-01-11,11.0,2549210
1983-01-12,11.0,2549210
1983-01-13,11.0,2549210
1983-01-14,11.0,2549210
1983-01-15,11.0,2549210
1983-01-16,11.0,2549210
1983-01-17,11.0,2549210
1983-01-18,11.0,2549210
1983-01-19,11.0,2549210
1983-01-20,11.0,2549210
1983-01-21,11.0,2549210
1983-01-22,11.0,2549210
1983-01-23,11.0,2549210
1983-01-24,11.0,2549210
1983-01-25,10.0,2549210
1983-01-26,10.0,2549210
1983-01-27,10.0,2549210
1983-01-28,12.0,2549210
1983-01-29,12.0,2549210
1983-01-30,11.0,2549210
1983-01-31,11.0,2549210
1983-02-01,11.0,2549210
1983-02-02,11.0,2549210
1983-02-03,10.0,2549210
1983-02-04,10.0,2549210
1983-02-05,11.0,2549210
1983-02-06,11.0,2549210
1983-02-07,11.0,2549210
1983-02-08,11.0,2549210
1983-02-09,10.0,2549210
1983-02-10,10.0,2549210
1983-02-11,10.0,2549210
1983-02-12,10.0,2549210
1983-02-13,10.0,2549210
1983-02-14,10.0,2549210
1983-02-15,10.0,2549210
1983-02-16,10.0,2549210
1983-02-17,10.0,2549210
1983-02-18,10.0,2549210
1983-02-19,9.0,2549210
1983-02-20,9.0,2549210
1983-02-21,10.0,2549210
1983-02-22,10.0,2549210
1983-02-23,10.0,2549210
1983-02-24,10.0,2549210
1983-02-25,10.0,2549210
1983-02-26,9.0,2549210
1983-02-27,9.0,2549210
1983-02-28,10.0,2549210
1983-03-01,10.0,2549210
1983-03-02,10.0,2549210
1983-03-03,10.0,2549210
1983-03-04,10.0,2549210
1983-03-05,9.0,2549210
1983-03-06,9.0,2549210
1983-03-07,10.0,2549210
1983-03-08,9.0,2549210
1983-03-09,9.0,2549210
1983-03-10,9.0,2549210
1983-03-11,9.0,2549210
1983-03-12,9.0,2549210
1983-03-13,9.0,2549210
1983-03-14,8.0,2549210
1983-03-15,8.0,2549210
1983-03-16,8.0,2549210
1983-03-17,8.0,2549210
1983-03-18,9.0,2549210
1983-03-19,9.0,2549210
1983-03-20,9.0,2549210
1983-03-21,8.0,2549210
1983-03-22,9.0,2549210
1983-03-23,7.0,2549210
1983-03-24,8.0,2549210
1983-03-25,8.0,2549210
1983-03-26,8.0,2549210
1983-03-27,9.0,2549210
1983-03-28,8.0,2549210
1983-03-29,8.0,2549210
1983-03-30,8.0,2549210
1983-03-31,8.0,2549210
1983-04-01,8.0,2549210
1983-04-02,9.0,2549210
1983-04-03,9.0,2549210
1983-04-04,9.0,2549210
1983-04-05,8.0,2549210
1983-04-06,8.0,2549210
1983-04-07,8.0,2549210
1983-04-08,8.0,2549210
1983-04-09,8.0,2549210
1983-04-10,8.0,2549210
1983-04-11,8.0,2549210
1983-04-12,8.0,2549210
1983-04-13,8.0,2549210
1983-04-14,8.0,2549210
1983-04-15,8.0,2549210
1983-04-16,8.0,2549210
1983-04-17,8.0,2549210
1983-04-18,9.0,2549210
1983-04-19,9.0,2549210
1983-04-20,9.0,2549210
1983-04-21,8.0,2549210
1983-04-22,8.0,2549210
1983-04-23,8.0,2549210
1983-04-24,8.0,2549210
1983-04-25,9.0,2549210
1983-04-26,9.0,2549210
1983-04-27,9.0,2549210
1983-04-28,8.0,2549210
1983-04-29,12.0,2549210
1983-04-30,12.0,2549210
1983-05-01,11.0,2549210
1983-05-02,12.0,2549210
1983-05-03,10.0,2549210
1983-05-04,8.0,2549210
1983-05-05,8.0,2549210
1983-05-06,8.0,2549210
1983-05-07,8.0,2549210
1983-05-08,8.0,2549210
1983-05-09,11.0,2549210
1983-05-10,10.0,2549210
1983-05-11,11.0,2549210
1983-05-12,10.0,2549210
1983-05-13,10.0,2549210
1983-05-14,12.0,2549210
1983-05-15,11.0,2549210
1983-05-16,10.0,2549210
1983-05-17,12.0,2549210
1983-05-18,10.0,2549210
1983-05-19,11.0,2549210
1983-05-20,9.0,2549210
1983-05-21,10.0,2549210
1983-05-22,22.0,2549210
1983-05-23,20.0,2549210
1983-05-24,13.0,2549210
1983-05-25,15.0,2549210
1983-05-26,12.0,2549210
1983-05-27,11.0,2549210
1983-05-28,12.0,2549210
1983-05-29,12.0,2549210
1983-05-30,10.0,2549210
1983-05-31,9.0,2549210
1983-06-01,8.0,2549210
1983-06-02,10.0,2549210
1983-06-03,9.0,2549210
1983-06-04,9.0,2549210
1983-06-05,9.0,2549210
1983-06-06,9.0,2549210
1983-06-07,9.0,2549210
1983-06-08,8.0,2549210
1983-06-09,9.0,2549210
1983-06-10,13.0,2549210
1983-06-11,9.0,2549210
1983-06-12,10.0,2549210
1983-06-13,9.0,2549210
1983-06-14,9.0,2549210
1983-06-15,16.0,2549210
1983-06-16,10.0,2549210
1983-06-17,9.0,2549210
1983-06-18,8.0,2549210
1983-06-19,7.0,2549210
1983-06-20,7.0,2549210
1983-06-21,7.0,2549210
1983-06-22,7.0,2549210
1983-06-23,6.0,2549210
1983-06-24,7.0,2549210
1983-06-25,10.0,2549210
1983-06-26,15.0,2549210
1983-06-27,14.0,2549210
1983-06-28,13.0,2549210
1983-06-29,18.0,2549210
1983-06-30,26.0,2549210
1983-07-01,15.0,2549210
1983-07-02,26.0,2549210
1983-07-03,27.0,2549210
1983-07-04,56.0,2549210
1983-07-05,26.0,2549210
1983-07-06,40.0,2549210
1983-07-07,34.0,2549210
1983-07-08,29.0,2549210
1983-07-09,23.0,2549210
1983-07-10,23.0,2549210
1983-07-11,18.0,2549210
1983-07-12,18.0,2549210
1983-07-13,19.0,2549210
1983-07-14,20.0,2549210
1983-07-15,50.0,2549210
1983-07-16,151.0,2549210
1983-07-17,123.0,2549210
1983-07-18,70.0,2549210
1983-07-19,44.0,2549210
1983-07-20,47.0,2549210
1983-07-21,33.0,2549210
1983-07-22,32.0,2549210
1983-07-23,29.0,2549210
1983-07-24,52.0,2549210
1983-07-25,51.0,2549210
1983-07-26,52.0,2549210
1983-07-27,79.0,2549210
1983-07-28,111.0,2549210
1983-07-29,56.0,2549210
1983-07-30,47.0,2549210
1983-07-31,50.0,2549210
1983-08-01,42.0,2549210
1983-08-02,51.0,2549210
1983-08-03,79.0,2549210
1983-08-04,59.0,2549210
1983-08-05,47.0,2549210
1983-08-06,44.0,2549210
1983-08-07,40.0,2549210
1983-08-08,44.0,2549210
1983-08-09,38.0,2549210
1983-08-10,39.0,2549210
1983-08-11,34.0,2549210
1983-08-12,52.0,2549210
1983-08-13,47.0,2549210
1983-08-14,44.0,2549210
1983-08-15,40.0,2549210
1983-08-16,38.0,2549210
1983-08-17,36.0,2549210
1983-08-18,46.0,2549210
1983-08-19,41.0,2549210
1983-08-20,38.0,2549210
1983-08-21,38.0,2549210
1983-08-22,32.0,2549210
1983-08-23,70.0,2549210
1983-08-24,45.0,2549210
1983-08-25,50.0,2549210
1983-08-26,48.0,2549210
1983-08-27,48.0,2549210
1983-08-28,49.0,2549210
1983-08-29,48.0,2549210
1983-08-30,46.0,2549210
1983-08-31,43.0,2549210
1983-09-01,44.0,2549210
1983-09-02,45.0,2549210
1983-09-03,43.0,2549210
1983-09-04,44.0,2549210
1983-09-05,46.0,2549210
1983-09-06,46.0,2549210
1983-09-07,68.0,2549210
1983-09-08,52.0,2549210
1983-09-09,47.0,2549210
1983-09-10,47.0,2549210
1983-09-11,46.0,2549210
1983-09-12,46.0,2549210
1983-09-13,40.0,2549210
1983-09-14,39.0,2549210
1983-09-15,48.0,2549210
1983-09-16,47.0,2549210
1983-09-17,54.0,2549210
1983-09-18,74.0,2549210
1983-09-19,50.0,2549210
1983-09-20,49.0,2549210
1983-09-21,48.0,2549210
1983-09-22,145.0,2549210
1983-09-23,64.0,2549210
1983-09-24,50.0,2549210
1983-09-25,47.0,2549210
1983-09-26,42.0,2549210
1983-09-27,38.0,2549210
1983-09-28,50.0,2549210
1983-09-29,38.0,2549210
1983-09-30,37.0,2549210
1983-10-01,37.0,2549210
1983-10-02,51.0,2549210
1983-10-03,40.0,2549210
1983-10-04,34.0,2549210
1983-10-05,33.0,2549210
1983-10-06,31.0,2549210
1983-10-07,36.0,2549210
1983-10-08,36.0,2549210
1983-10-09,33.0,2549210
1983-10-10,32.0,2549210
1983-10-11,34.0,2549210
1983-10-12,35.0,2549210
1983-10-13,35.0,2549210
1983-10-14,36.0,2549210
1983-10-15,34.0,2549210
1983-10-16,34.0,2549210
1983-10-17,29.0,2549210
1983-10-18,29.0,2549210
1983-10-19,27.0,2549210
1983-10-20,26.0,2549210
1983-10-21,26.0,2549210
1983-10-22,26.0,2549210
1983-10-23,25.0,2549210
1983-10-24,24.0,2549210
1983-10-25,24.0,2549210
1983-10-26,22.0,2549210
1983-10-27,20.0,2549210
1983-10-28,19.0,2549210
1983-10-29,19.0,2549210
1983-10-30,19.0,2549210
1983-10-31,19.0,2549210
1983-11-01,19.0,2549210
1983-11-02,18.0,2549210
1983-11-03,18.0,2549210
1983-11-04,18.0,2549210
1983-11-05,18.0,2549210
1983-11-06,18.0,2549210
1983-11-07,17.0,2549210
1983-11-08,17.0,2549210
1983-11-09,17.0,2549210
1983-11-10,16.0,2549210
1983-11-11,16.0,2549210
1983-11-12,16.0,2549210
1983-11-13,16.0,2549210
1983-11-14,15.0,2549210
1983-11-15,15.0,2549210
1983-11-16,15.0,2549210
1983-11-17,15.0,2549210
1983-11-18,15.0,2549210
1983-11-19,15.0,2549210
1983-11-20,14.0,2549210
1983-11-21,14.0,2549210
1983-11-22,14.0,2549210
1983-11-23,14.0,2549210
1983-11-24,14.0,2549210
1983-11-25,14.0,2549210
1983-11-26,14.0,2549210
1983-11-27,14.0,2549210
1983-11-28,14.0,2549210
1983-11-29,14.0,2549210
1983-11-30,14.0,2549210
1983-12-01,14.0,2549210
1983-12-02,14.0,2549210
1983-12-03,13.0,2549210
1983-12-04,13.0,2549210
1983-12-05,13.0,2549210
1983-12-06,13.0,2549210
1983-12-07,13.0,2549210
1983-12-08,13.0,2549210
1983-12-09,13.0,2549210
1983-12-10,13.0,2549210
1983-12-11,13.0,2549210
1983-12-12,13.0,2549210
1983-12-13,14.0,2549210
1983-12-14,13.0,2549210
1983-12-15,12.0,2549210
1983-12-16,12.0,2549210
1983-12-17,12.0,2549210
1983-12-18,12.0,2549210
1983-12-19,12.0,2549210
1983-12-20,12.0,2549210
1983-12-21,12.0,2549210
1983-12-22,13.0,2549210
1983-12-23,13.0,2549210
1983-12-24,12.0,2549210
1983-12-25,12.0,2549210
1983-12-26,13.0,2549210
1983-12-27,13.0,2549210
1983-12-28,13.0,2549210
1983-12-29,13.0,2549210
1983-12-30,12.0,2549210
1983-12-31,12.0,2549210
1984-01-01,12.0,2549210
1984-01-02,13.0,2549210
1984-01-03,12.0,2549210
1984-01-04,12.0,2549210
1984-01-05,12.0,2549210
1984-01-06,12.0,2549210
1984-01-07,12.0,2549210
1984-01-08,12.0,2549210
1984-01-09,12.0,2549210
1984-01-10,12.0,2549210
1984-01-11,12.0,2549210
1984-01-12,12.0,2549210
1984-01-13,12.0,2549210
1984-01-14,12.0,2549210
1984-01-15,12.0,2549210
1984-01-16,12.0,2549210
1984-01-17,13.0,2549210
1984-01-18,12.0,2549210
1984-01-19,12.0,2549210
1984-01-20,11.0,2549210
1984-01-21,12.0,2549210
1984-01-22,11.0,2549210
1984-01-23,11.0,2549210
1984-01-24,11.0,2549210
1984-01-25,11.0,2549210
1984-01-26,11.0,2549210
1984-01-27,11.0,2549210
1984-01-28,11.0,2549210
1984-01-29,11.0,2549210
1984-01-30,11.0,2549210
1984-01-31,11.0,2549210
1984-02-01,11.0,2549210
1984-02-02,11.0,2549210
1984-02-03,11.0,2549210
1984-02-04,10.0,2549210
1984-02-05,10.0,2549210
1984-02-06,10.0,2549210
1984-02-07,11.0,2549210
1984-02-08,11.0,2549210
1984-02-09,11.0,2549210
1984-02-10,10.0,2549210
1984-02-11,10.0,2549210
1984-02-12,10.0,2549210
1984-02-13,11.0,2549210
1984-02-14,10.0,2549210
1984-02-15,10.0,2549210
1984-02-16,10.0,2549210
1984-02-17,10.0,2549210
1984-02-18,10.0,2549210
1984-02-19,10.0,2549210
1984-02-20,10.0,2549210
1984-02-21,10.0,2549210
1984-02-22,10.0,2549210
1984-02-23,10.0,2549210
1984-02-24,10.0,2549210
1984-02-25,10.0,2549210
1984-02-26,10.0,2549210
1984-02-27,10.0,2549210
1984-02-28,10.0,2549210
1984-02-29,9.0,2549210
1984-03-01,9.0,2549210
1984-03-02,9.0,2549210
1984-03-03,9.0,2549210
1984-03-04,9.0,2549210
1984-03-05,9.0,2549210
1984-03-06,8.0,2549210
1984-03-07,8.0,2549210
1984-03-08,8.0,2549210
1984-03-09,8.0,2549210
1984-03-10,8.0,2549210
1984-03-11,8.0,2549210
1984-03-12,8.0,2549210
1984-03-13,8.0,2549210
1984-03-14,8.0,2549210
1984-03-15,8.0,2549210
1984-03-16,8.0,2549210
1984-03-17,8.0,2549210
1984-03-18,8.0,2549210
1984-03-19,8.0,2549210
1984-03-20,8.0,2549210
1984-03-21,8.0,2549210
1984-03-22,8.0,2549210
1984-03-23,8.0,2549210
1984-03-24,8.0,2549210
1984-03-25,8.0,2549210
1984-03-26,8.0,2549210
1984-03-27,8.0,2549210
1984-03-28,8.0,2549210
1984-03-29,8.0,2549210
